,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1863,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
1864,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.649743251720665,-79.3794307872276,Coffee Shop
1865,"First Canadian Place, Underground city",43.6484292,-79.3822802,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
1866,"First Canadian Place, Underground city",43.6484292,-79.3822802,Aroma Espresso Bar,43.64801315236382,-79.38314899645664,Café
1867,"First Canadian Place, Underground city",43.6484292,-79.3822802,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
1868,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1869,"First Canadian Place, Underground city",43.6484292,-79.3822802,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1870,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Roots,43.7182215,-79.4667762,Boutique
1871,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Lac Vien Vietnamese Restaurant,43.72125878799614,-79.46847226859448,Vietnamese Restaurant
1872,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Kitchen Stuff Plus (Clearance Outlet),43.71909636823933,-79.46267482419971,Furniture / Home Store
1873,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Orfus Road Shopping Outlets,43.719045296434736,-79.46084915034818,Clothing Store
1874,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Tim Hortons,43.7194274,-79.4679949,Coffee Shop
1875,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Ardene Shoes Outlet,43.718892366644944,-79.46134358371631,Accessories Store
1876,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Rinx Real Entertainment Centre,43.71784220022086,-79.46223069665501,Event Space
1877,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Suzy Shier,43.71888326555425,-79.46383768478478,Clothing Store
1878,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Bluenotes' Head Office,43.718053735782526,-79.46320043192486,Fraternity House
1879,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Sirens,43.718657853144585,-79.4643101280152,Clothing Store
1880,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Kitchen Stuff Plus,43.71908675341768,-79.46296954870189,Furniture / Home Store
1881,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Urban Planet,43.71811536866692,-79.46630425113801,Women's Store
1882,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Fairweather,43.71787829,-79.46724603,Women's Store
1883,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Party City,43.71941805471303,-79.459316806156,Miscellaneous Shop
1884,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Le Château,43.71926903,-79.460276,Clothing Store
1885,"Lawrence Heights, Lawrence Manor",43.718518,-79.46476329999999,Canadian Appliance,43.72211025429708,-79.46726560592651,Furniture / Home Store
1886,Glencairn,43.709577,-79.44507259999997,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
1887,Glencairn,43.709577,-79.44507259999997,"Chalker's Pub, Billiards and Bistro",43.705746734874204,-79.44237750652644,Pub
1888,Glencairn,43.709577,-79.44507259999997,Pizza Nova,43.707503883344074,-79.44314118823905,Pizza Place
1889,Glencairn,43.709577,-79.44507259999997,Fraserwood Park,43.71354951931429,-79.4424819946289,Park
1890,Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
1891,Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Tennis Courts,43.69274437001002,-79.43224439966453,Tennis Court
1892,Humewood-Cedarvale,43.6937813,-79.42819140000002,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
1893,Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
1894,Caledonia-Fairbanks,43.6890256,-79.453512,Shoppers Drug Mart,43.690650720838846,-79.45631000555339,Pharmacy
1895,Caledonia-Fairbanks,43.6890256,-79.453512,KFC,43.69064732256945,-79.456325832418,Fast Food Restaurant
1896,Caledonia-Fairbanks,43.6890256,-79.453512,Nairn Park,43.69065390931841,-79.4562995791835,Park
1897,Caledonia-Fairbanks,43.6890256,-79.453512,Maximum Woman,43.69065130310669,-79.45633320240984,Women's Store
1898,Caledonia-Fairbanks,43.6890256,-79.453512,Walmart,43.690659578356374,-79.45631672044142,Market
1899,Caledonia-Fairbanks,43.6890256,-79.453512,Fairbank Memorial Park,43.69202800194052,-79.44892353333186,Park
1900,Christie,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
1901,Christie,43.669542,-79.4225637,Contra Cafe,43.669107144072974,-79.42610471852032,Café
1902,Christie,43.669542,-79.4225637,Starbucks,43.671585333016466,-79.42136550708386,Coffee Shop
1903,Christie,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
1904,Christie,43.669542,-79.4225637,Universal Grill,43.670549820711926,-79.42654054306477,Diner
1905,Christie,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
1906,Christie,43.669542,-79.4225637,Faema Caffe,43.6720032,-79.4222086,Café
1907,Christie,43.669542,-79.4225637,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
1908,Christie,43.669542,-79.4225637,Loblaws,43.671806531827656,-79.42110162429452,Grocery Store
1909,Christie,43.669542,-79.4225637,Marlenes Just Babies,43.671824,-79.420499,Baby Store
1910,Christie,43.669542,-79.4225637,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub
1911,Christie,43.669542,-79.4225637,Pioneer Gas,43.67035525082211,-79.42840047898076,Convenience Store
1912,Christie,43.669542,-79.4225637,Marian Engel Park,43.67375357657298,-79.42398759247811,Park
1913,Christie,43.669542,-79.4225637,Garrison Creek Park,43.67168977827157,-79.42780494689941,Park
1914,Christie,43.669542,-79.4225637,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store
1915,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
1916,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
1917,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
1918,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Planet Fitness Toronto Galleria,43.66758797288865,-79.44257365441428,Gym / Fitness Center
1919,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,FreshCo,43.66791838591585,-79.44075425394298,Supermarket
1920,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
1921,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
1922,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Rehearsal Factory,43.66887675155326,-79.44360330056674,Music Venue
1923,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,The Sovereign,43.673115708192206,-79.44026498681781,Café
1924,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Rexall,43.66802049335871,-79.44087550054661,Pharmacy
1925,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,TD Canada Trust,43.6679361,-79.4418413,Bank
1926,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Dollarama,43.66572087835352,-79.44613637147687,Discount Store
1927,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Food Basics,43.66683479434923,-79.446812421531,Supermarket
1928,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Shoppers Drug Mart,43.666847182214646,-79.44687008857727,Pharmacy
1929,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.4394486237563,Park
1930,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,LCBO,43.66700154292355,-79.44174720320675,Liquor Store
1931,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Wallace Emerson Community Centre,43.66729321721379,-79.43947609874155,Pool
1932,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,McDonald's,43.66794224726414,-79.43904606792499,Fast Food Restaurant
1933,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Coffee Time,43.66683723870163,-79.4461966261001,Coffee Shop
1934,"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Stop BBQ Chicken,43.665923081653766,-79.43804189355156,Brazilian Restaurant
1935,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
1936,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
1937,"Little Portugal, Trinity",43.647926700000006,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
1938,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
1939,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Foxley Bistro,43.648642746283834,-79.42049525794245,Asian Restaurant
1940,"Little Portugal, Trinity",43.647926700000006,-79.4197497,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
1941,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Mamakas Taverna,43.64604217335094,-79.41967886278816,Greek Restaurant
1942,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Reposado,43.647320789001384,-79.42003151431754,Bar
1943,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
1944,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
1945,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
1946,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
1947,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
1948,"Little Portugal, Trinity",43.647926700000006,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
1949,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
1950,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
1951,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
1952,"Little Portugal, Trinity",43.647926700000006,-79.4197497,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
1953,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
1954,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Superpoint,43.648438964819064,-79.42051429823161,Pizza Place
1955,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bazara,43.64853491212856,-79.4205209529485,Japanese Restaurant
1956,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
1957,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Hero Heroine,43.64900419974215,-79.42068636417389,Salon / Barbershop
1958,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
1959,"Little Portugal, Trinity",43.647926700000006,-79.4197497,SoSo Food Club,43.649374803627865,-79.42160177446873,Asian Restaurant
1960,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bobbie Sue's Mac + Cheese,43.64778276946676,-79.42041900552132,Mac & Cheese Joint
1961,"Little Portugal, Trinity",43.647926700000006,-79.4197497,i deal coffee,43.64784412071227,-79.4202942461777,Coffee Shop
1962,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Soos,43.64625487651962,-79.4196494517963,Malay Restaurant
1963,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Get Well,43.6493204037974,-79.42193705485465,Bar
1964,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pho Tien Thanh,43.6454840897343,-79.41927617283633,Vietnamese Restaurant
1965,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Academy Of Lions CrossFit Toronto,43.645717362325456,-79.41943732169375,Gym / Fitness Center
1966,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant
1967,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
1968,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Té,43.6457982128694,-79.41950829388077,Bistro
1969,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Nova Era Bakery,43.64941868510166,-79.42217715153669,Bakery
1970,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Jimmy's Coffee,43.64452074032671,-79.4189080566799,Coffee Shop
1971,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Lakeview Restaurant,43.64943515996231,-79.42039021958406,Diner
1972,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Böehmer,43.64629266324354,-79.41948952292074,New American Restaurant
1973,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Tampered Press,43.65006186869144,-79.41728020642847,Coffee Shop
1974,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
1975,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Cafe Neon,43.64413001596351,-79.41966955539107,Café
1976,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Garrison,43.649227297577795,-79.42233296476078,Music Venue
1977,"Little Portugal, Trinity",43.647926700000006,-79.4197497,apt 200,43.644025502641135,-79.42006269612578,Bar
1978,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Reigning Champ,43.64515935672089,-79.41902875900269,Men's Store
1979,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Frankie's Bar & Cafe,43.64428952965486,-79.41848108576797,Restaurant
1980,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
1981,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Montgomery's,43.644258762258,-79.41847085952759,Restaurant
1982,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Lucky Penny,43.64701953746149,-79.41700293213309,Deli / Bodega
1983,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
1984,"Little Portugal, Trinity",43.647926700000006,-79.4197497,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184432,Miscellaneous Shop
1985,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Founder Bar,43.649532,-79.425448,Cocktail Bar
1986,"Little Portugal, Trinity",43.647926700000006,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323418,Café
1987,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Hanji,43.644664910209585,-79.41642916229416,Gift Shop
1988,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bambi's,43.64930284698693,-79.42459088452479,Bar
1989,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Trinity Bellwoods Dog Park - The Bowl,43.64862507107537,-79.4144429897052,Dog Run
1990,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bar Fancy,43.64373383144182,-79.4213257341413,Bar
1991,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Mahjong Bar,43.64952459972479,-79.4250960892669,Bar
1992,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
1993,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The County General,43.64475517040364,-79.41625699799329,Southern / Soul Food Restaurant
1994,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Carmen,43.644829338661474,-79.41587230493745,Tapas Restaurant
1995,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Fred Perry Toronto,43.64448271279942,-79.41720025480164,Men's Store
1996,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Dock Ellis,43.64945688097198,-79.42529715531316,Sports Bar
1997,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
1998,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Starbucks,43.638995,-79.427652,Coffee Shop
1999,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Pharmacy,43.638089904034146,-79.43180974511733,Bar
2000,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Island Foods,43.63908160161682,-79.42683538230024,Caribbean Restaurant
2001,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Louie Craft Coffee,43.639283775543895,-79.42561998986335,Coffee Shop
2002,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
2003,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,The Abbott,43.637996211047366,-79.43071653853734,Café
2004,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Pet Valu,43.63908935811652,-79.42682834187295,Pet Store
2005,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
2006,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
2007,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Mike's Liberty Grill,43.63750507397488,-79.42464979436862,Breakfast Spot
2008,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Joe Rockhead's Climbing Gym,43.636342324798676,-79.423582112592,Climbing Gym
2009,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Vogue Supper Club,43.63695126198934,-79.42544606558822,Restaurant
2010,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Lamport Stadium,43.638777912508445,-79.42353373474235,Stadium
2011,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,The Remix Project,43.63649113953229,-79.42251282693181,Performing Arts Venue
2012,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Loco Burrito,43.63751255946425,-79.4228975016341,Burrito Place
2013,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Uma Cafe,43.63701567204681,-79.42404784920467,Café
2014,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Queen Supermarket,43.634264921487066,-79.42911195252461,Grocery Store
2015,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Pure Yoga Toronto,43.63733,-79.4238,Yoga Studio
2016,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Canada Bread Factory,43.63596289864605,-79.42375357237529,Bakery
2017,"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Dunn Milk Variety,43.6336672441301,-79.43154947516645,Convenience Store
2018,"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
2019,"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Nonna B's Food,43.715548,-79.48987,Deli / Bodega
2020,"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Sporty,43.71650314331055,-79.48983764648438,Basketball Court
2021,"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Maple leaf park,43.716187513283,-79.4935309549699,Park
2022,"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Mika's Trim,43.714068,-79.496113,Construction & Landscaping
2023,"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Subway,43.69000119168634,-79.4757628440857,Sandwich Place
2024,"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,El Nahual,43.6907629,-79.4737993,Restaurant
2025,"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Dollar Tree,43.6902962,-79.4746668,Discount Store
2026,"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Money Mart,43.69034605113051,-79.47238523508997,Check Cashing Service
2027,"The Junction North, Runnymede",43.67318529999999,-79.48726190000002,Wonderfood,43.67235238324323,-79.49257115909873,Convenience Store
2028,"The Junction North, Runnymede",43.67318529999999,-79.48726190000002,241 Pizza,43.6723510936904,-79.49263085092069,Pizza Place
2029,"The Junction North, Runnymede",43.67318529999999,-79.48726190000002,195 Jane Rocket,43.672334850841,-79.49263389979957,Bus Line
2030,"The Junction North, Runnymede",43.67318529999999,-79.48726190000002,Welcome Food Mart,43.66970140136457,-79.48349146580819,Grocery Store
2031,"High Park, The Junction South",43.6616083,-79.46476329999999,Lithuania Park,43.658666653470426,-79.46303844451904,Park
2032,"High Park, The Junction South",43.6616083,-79.46476329999999,nodo,43.665303321627505,-79.46562068004896,Italian Restaurant
2033,"High Park, The Junction South",43.6616083,-79.46476329999999,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
2034,"High Park, The Junction South",43.6616083,-79.46476329999999,Indie Alehouse,43.66547472315272,-79.46528973047275,Gastropub
2035,"High Park, The Junction South",43.6616083,-79.46476329999999,famous last words,43.665181,-79.468471,Speakeasy
2036,"High Park, The Junction South",43.6616083,-79.46476329999999,SMASH,43.665496255078395,-79.46553722469592,Antique Shop
2037,"High Park, The Junction South",43.6616083,-79.46476329999999,ARTiculations,43.6655499084009,-79.46719380367311,Arts & Crafts Store
2038,"High Park, The Junction South",43.6616083,-79.46476329999999,Junction Flea,43.665258286011984,-79.462867677381,Flea Market
2039,"High Park, The Junction South",43.6616083,-79.46476329999999,Playa Cabana Cantina,43.6653150256334,-79.46554803042925,Mexican Restaurant
2040,"High Park, The Junction South",43.6616083,-79.46476329999999,The Beet Organic Café,43.665339657389666,-79.46713655678533,Café
2041,"High Park, The Junction South",43.6616083,-79.46476329999999,Junction City Music Hall,43.66533428942121,-79.46625298427486,Music Venue
2042,"High Park, The Junction South",43.6616083,-79.46476329999999,Mjölk,43.665432436685634,-79.46796194112322,Furniture / Home Store
2043,"High Park, The Junction South",43.6616083,-79.46476329999999,Pandemonium,43.6655328625076,-79.46693103427353,Bookstore
2044,"High Park, The Junction South",43.6616083,-79.46476329999999,Tim & Sue's No Frills,43.66449894808741,-79.46867798396231,Grocery Store
2045,"High Park, The Junction South",43.6616083,-79.46476329999999,Cool Hand of a Girl,43.66541017820662,-79.46282167660381,Café
2046,"High Park, The Junction South",43.6616083,-79.46476329999999,ROUX,43.66541814719867,-79.46239204687215,Cajun / Creole Restaurant
2047,"High Park, The Junction South",43.6616083,-79.46476329999999,A&W Canada,43.66552,-79.464731,Fast Food Restaurant
2048,"High Park, The Junction South",43.6616083,-79.46476329999999,Silk,43.66529073542964,-79.46623843808621,Thai Restaurant
2049,"High Park, The Junction South",43.6616083,-79.46476329999999,Chica’s Nashville Hot Chicken,43.665295,-79.464888,Fried Chicken Joint
2050,"High Park, The Junction South",43.6616083,-79.46476329999999,Junction Grill,43.66521011890175,-79.46846083483024,Diner
2051,"High Park, The Junction South",43.6616083,-79.46476329999999,Pascal's Baguette & Bagels,43.665426,-79.466176,Bakery
2052,"High Park, The Junction South",43.6616083,-79.46476329999999,La Revolucion,43.66546024899212,-79.46430756434131,Mexican Restaurant
2053,"High Park, The Junction South",43.6616083,-79.46476329999999,Shoxs,43.665352769160776,-79.46356279142312,Bar
2054,"Parkdale, Roncesvalles",43.6489597,-79.456325,Offleash Dog Trail - High Park,43.64548543069719,-79.45874691009521,Dog Run
2055,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Chocolateria,43.64992822697901,-79.45043667719423,Dessert Shop
2056,"Parkdale, Roncesvalles",43.6489597,-79.456325,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
2057,"Parkdale, Roncesvalles",43.6489597,-79.456325,La Cubana,43.65091223991817,-79.45090936982271,Cuban Restaurant
2058,"Parkdale, Roncesvalles",43.6489597,-79.456325,Cider House,43.65068788125521,-79.45068513648656,Restaurant
2059,"Parkdale, Roncesvalles",43.6489597,-79.456325,Inter Steer,43.64979631005809,-79.45030983497107,Eastern European Restaurant
2060,"Parkdale, Roncesvalles",43.6489597,-79.456325,Reunion Island Coffee Bar,43.65046251706493,-79.45060981846792,Coffee Shop
2061,"Parkdale, Roncesvalles",43.6489597,-79.456325,Domani Restaurant & Wine Bar,43.649235,-79.450229,Italian Restaurant
2062,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782,Bar
2063,"Parkdale, Roncesvalles",43.6489597,-79.456325,Scout,43.65097043195477,-79.45086621885267,Gift Shop
2064,"Parkdale, Roncesvalles",43.6489597,-79.456325,Likely General,43.65062189632695,-79.45063525580188,Gift Shop
2065,"Parkdale, Roncesvalles",43.6489597,-79.456325,A Good Read,43.64947021007538,-79.450339,Bookstore
2066,"Parkdale, Roncesvalles",43.6489597,-79.456325,Aris Grill,43.65009143382369,-79.45039643854467,Breakfast Spot
2067,"Parkdale, Roncesvalles",43.6489597,-79.456325,Butler's Pantry,43.65008710183049,-79.45045784621456,Breakfast Spot
2068,"Parkdale, Roncesvalles",43.6489597,-79.456325,TD Canada Trust,43.65056744467397,-79.45095769596264,Bank
2069,"Runnymede, Swansea",43.6515706,-79.4844499,The Good Fork,43.64956534036813,-79.48402270694602,Food
2070,"Runnymede, Swansea",43.6515706,-79.4844499,Asa Sushi,43.64990164450559,-79.4846109228881,Sushi Restaurant
2071,"Runnymede, Swansea",43.6515706,-79.4844499,The One That Got Away,43.64984188412754,-79.48261453424496,Fish & Chips Shop
2072,"Runnymede, Swansea",43.6515706,-79.4844499,Fat Bastard Burrito,43.6497791550768,-79.48289414342419,Burrito Place
2073,"Runnymede, Swansea",43.6515706,-79.4844499,Coffee Tree Roastery,43.64964735112305,-79.48343639040918,Café
2074,"Runnymede, Swansea",43.6515706,-79.4844499,Bryden's Pub,43.64925890136825,-79.4846509607823,Pub
2075,"Runnymede, Swansea",43.6515706,-79.4844499,Yumi Sushi,43.64989127391365,-79.4824044490675,Sushi Restaurant
2076,"Runnymede, Swansea",43.6515706,-79.4844499,Wibke's Espresso Bar,43.64913158497341,-79.48480237071465,Coffee Shop
2077,"Runnymede, Swansea",43.6515706,-79.4844499,Book City (Bloor West),43.65021080519715,-79.48122019699115,Bookstore
2078,"Runnymede, Swansea",43.6515706,-79.4844499,DAVIDsTEA,43.65058422430476,-79.47885289769167,Tea Room
2079,"Runnymede, Swansea",43.6515706,-79.4844499,Campo,43.655191,-79.487067,Italian Restaurant
2080,"Runnymede, Swansea",43.6515706,-79.4844499,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant
